voterId,name,age,gender,phone,email,address,state,pincode,aadhaarId,registrationDate
INDVOTER101623,Saumya Sagar,40,Male,9009014345,saumyasagar906379@yahoo.com,"889, Khosla Path, Loni-069078",Himachal Pradesh,394710,468873934923,2017-06-14
INDVOTER101648,Aadi Butala,88,Male,9556201226,aadibutala90757@gmail.com,"H.No. 911, Rajagopalan Street, Sikar-223324",Assam,491054,265292947643,2018-10-03
INDVOTER101871,Azaan Suresh,52,Male,9691221572,azaansuresh908659@yahoo.com,"61, Shenoy Circle, Arrah 148716",Rajasthan,257947,667395142172,2016-11-03
INDVOTER101517,Indira Shukla,40,Male,9503171729,indirashukla909300@yahoo.com,"H.No. 39, Sekhon Marg, Karnal-406478",Sikkim,358880,026240708219,2018-09-19
INDVOTER101250,Fiyaz Agarwal,50,Other,9270736284,fiyazagarwal910605@outlook.com,"65/88, Sami Circle, Aurangabad 547895",Assam,356081,469644622488,2016-12-25
INDVOTER101815,Kritika Doshi,42,Other,9465341058,kritikadoshi911543@outlook.com,"73, Krishnamurthy, Buxar-247788",Assam,540557,710559152879,2018-10-02
INDVOTER101440,Forum Sarin,28,Other,9047880205,forumsarin91270@outlook.com,"H.No. 690, Kashyap Marg, Jaunpur-298190",Uttar Pradesh,433165,945633928548,2016-01-24
INDVOTER101848,Umang Khosla,41,Other,9800125445,umangkhosla913345@outlook.com,"H.No. 923, Kumer Nagar, Panvel-295742",Haryana,124657,419976997855,2020-05-17
INDVOTER101387,Sanya Subramaniam,22,Male,9281686151,sanyasubramaniam914195@outlook.com,"H.No. 25, Bumb Nagar, Karaikudi-195687",Gujarat,506601,266194391144,2022-08-14
INDVOTER101876,Pahal Jhaveri,22,Male,9311868727,pahaljhaveri91563@gmail.com,"H.No. 49, Vohra Marg, Secunderabad-000931",Maharashtra,911198,813638094324,2020-05-03
INDVOTER101888,Ryan Suri,59,Other,9009479682,ryansuri916496@gmail.com,"96/65, Viswanathan Zila, Ichalkaranji 684127",Nagaland,871908,477553927917,2018-04-28
INDVOTER101877,Nitesh Bhakta,36,Male,9472218417,niteshbhakta917878@outlook.com,"83/502, Rajagopal Chowk, Tiruvottiyur 884210",Goa,726920,367057535298,2020-04-28
INDVOTER101641,Barkha Wali,53,Other,9971362006,barkhawali91884@outlook.com,"H.No. 21, Bhardwaj Circle, Kamarhati-170480",Uttarakhand,270306,256300404903,2021-02-05
INDVOTER101199,Robert Rastogi,61,Male,9951673196,robertrastogi919854@gmail.com,"177, Ahuja Path, Nagercoil 158129",Tripura,103688,219906621648,2018-10-07
INDVOTER101422,Charita Rattan,56,Female,9404939523,charitarattan920101@gmail.com,"55, Dasgupta Street, Khammam-997287",Arunachal Pradesh,369355,494163023845,2022-10-15
INDVOTER101775,Charles Bal,37,Other,9746293741,charlesbal921433@yahoo.com,"H.No. 21, Vasa Nagar, Thrissur 704245",Andhra Pradesh,055030,186165970334,2016-11-27
INDVOTER101341,Bhavani Subramanian,20,Female,9681564068,bhavanisubramanian922455@gmail.com,"68/888, Hayre, Bahraich 516979",Kerala,274787,235182586967,2023-11-15
INDVOTER101496,Aarini Sastry,81,Male,9609810426,aarinisastry923863@gmail.com,"95, Sodhi Zila, Ghaziabad-931896",Bihar,753125,820018163722,2017-01-19
INDVOTER101010,Yachana Pathak,78,Other,9578062721,yachanapathak924597@gmail.com,"28/77, Rattan Street, Kavali 341737",Jharkhand,839432,120030414298,2020-09-07
INDVOTER101909,Jason Prabhakar,24,Female,9994754694,jasonprabhakar925291@yahoo.com,"36, Chatterjee Chowk, Vijayanagaram 075196",Rajasthan,807117,177079655926,2023-04-23
INDVOTER101287,Zaitra Deshpande,85,Other,9029943595,zaitradeshpande926281@outlook.com,"H.No. 39, Palla Road, Sangli-Miraj & Kupwad 363051",Kerala,077452,638943891280,2016-05-15
INDVOTER101823,Ikbal Dhaliwal,33,Female,9668797428,ikbaldhaliwal927364@outlook.com,"68/66, Rama Marg, Dibrugarh 602356",Jharkhand,545455,822250926792,2023-12-11
INDVOTER101895,Gautam Keer,67,Female,9786072218,gautamkeer92883@yahoo.com,"814, Sami Road, Berhampur 767469",Gujarat,699496,928569792926,2020-04-15
INDVOTER101001,Zilmil Kadakia,21,Male,9646522758,zilmilkadakia929355@outlook.com,"H.No. 501, Varma, Tenali-733338",Jharkhand,649951,509862285112,2021-09-04
INDVOTER101347,Fiyaz Singhal,76,Female,9377468322,fiyazsinghal930375@gmail.com,"41/32, Lad Zila, Mau-677151",Rajasthan,749704,287629599555,2020-10-09
INDVOTER101919,Kritika Bandi,70,Other,9573561822,kritikabandi931140@yahoo.com,"H.No. 026, Boase Chowk, Jaipur-022502",Chhattisgarh,314584,307992825045,2020-08-17
INDVOTER101376,Omkaar Saxena,18,Other,9337923103,omkaarsaxena932352@outlook.com,"29, Mistry Chowk, Giridih-450693",Bihar,186407,938081529607,2021-11-01
INDVOTER101792,Nidra Oza,27,Other,9049511966,nidraoza933907@yahoo.com,"03/382, Tiwari Marg, Saharanpur 705673",Manipur,811988,340582010503,2017-02-25
INDVOTER101927,Samesh Kalla,19,Other,9069105227,sameshkalla934240@outlook.com,"24/13, Contractor Street, Bhiwandi 698669",Assam,432695,717137043333,2022-07-25
INDVOTER101185,Nathan Sane,85,Male,9352982133,nathansane935864@outlook.com,"328, Kibe Ganj, Ulhasnagar 172587",Bihar,641440,256812144546,2015-08-12
INDVOTER101509,Fariq Hayre,60,Other,9089641026,fariqhayre93663@outlook.com,"06, Kuruvilla Chowk, Bulandshahr 544448",Bihar,719926,126144509148,2021-11-23
INDVOTER100954,Hitesh Date,28,Female,9404041045,hiteshdate937751@yahoo.com,"11/199, Choudhary Circle, Tiruchirappalli-087453",Kerala,693743,654264661041,2020-06-17
INDVOTER101779,Nimrat Loke,52,Male,9360116381,nimratloke938377@yahoo.com,"H.No. 088, Patla Chowk, New Delhi-900714",Andhra Pradesh,135446,764708386915,2018-04-28
INDVOTER101527,Ronith Venkataraman,46,Female,9150523063,ronithvenkataraman939831@outlook.com,"H.No. 94, Dutt Zila, Saharanpur-615655",Himachal Pradesh,156185,012592607844,2020-07-02
INDVOTER101349,Omisha Chandra,32,Female,9597534617,omishachandra94043@yahoo.com,"H.No. 686, Mishra Road, Durgapur-514029",Madhya Pradesh,566227,246492487114,2017-06-18
INDVOTER101389,Ishaan Doshi,75,Other,9024992082,ishaandoshi941593@outlook.com,"65/03, Jha Nagar, Salem 694747",Chhattisgarh,150667,798541465673,2017-01-05
INDVOTER101523,Chandani Pau,32,Female,9823153708,chandanipau942634@outlook.com,"H.No. 69, Agarwal Nagar, Bhiwani-580993",Gujarat,345381,890958895024,2016-02-14
INDVOTER101784,Megha Dixit,88,Female,9212626934,meghadixit94358@outlook.com,"H.No. 244, Vig Zila, Alappuzha-690346",Meghalaya,782728,931282839579,2015-05-27
INDVOTER101689,Jai Vohra,49,Other,9140155770,jaivohra944229@gmail.com,"H.No. 313, Sharaf Road, Gangtok-550116",Sikkim,352620,645117612264,2017-10-19
INDVOTER101654,Libni Pandey,31,Female,9171367010,libnipandey94520@gmail.com,"H.No. 052, Chandran, Giridih-413060",Haryana,891317,647161665767,2020-08-31
INDVOTER101421,Ekantika Chaudry,51,Female,9738156227,ekantikachaudry946405@gmail.com,"71/88, Sarma Nagar, Amroha-224134",Tamil Nadu,244007,342452206821,2020-07-09
INDVOTER101531,Chandresh Sunder,84,Male,9187797964,chandreshsunder947961@yahoo.com,"811, Loke Ganj, Tinsukia-318562",Madhya Pradesh,758442,903029407766,2017-07-02
INDVOTER101575,Qabil Misra,68,Other,9960538863,qabilmisra948842@outlook.com,"15, Nair Chowk, Shimoga 699340",Bihar,614378,481098912897,2020-02-23
INDVOTER101930,Hemani Ramakrishnan,47,Male,9459942191,hemaniramakrishnan949641@outlook.com,"490, Batta Road, Kolkata-425928",Meghalaya,297859,851397994459,2019-03-07
INDVOTER101081,Reyansh Dey,39,Other,9149008112,reyanshdey950755@outlook.com,"63/62, Loyal Chowk, Bikaner 520693",Jharkhand,604352,982900530147,2021-03-04
INDVOTER101208,Imaran Date,74,Other,9554555441,imarandate951109@gmail.com,"H.No. 498, Sandal Nagar, Kirari Suleman Nagar 324773",Maharashtra,217750,219199159808,2022-11-20
INDVOTER101209,Turvi Baria,67,Male,9148187197,turvibaria952693@yahoo.com,"H.No. 88, Sachdev Circle, Bhilwara-222889",Madhya Pradesh,671543,814180410518,2023-11-17
INDVOTER101465,Januja Pall,21,Female,9112031688,janujapall953141@outlook.com,"H.No. 429, Tak Marg, Tinsukia-456574",Sikkim,037811,338026006459,2021-05-18
INDVOTER101026,Gunbir Kothari,46,Other,9098161816,gunbirkothari954112@outlook.com,"H.No. 730, Gill Road, Khora -541451",Nagaland,009007,139807401870,2018-08-19
INDVOTER101875,Gagan Balay,63,Other,9331653838,gaganbalay955418@outlook.com,"799, Dhingra Nagar, Aurangabad 706389",Madhya Pradesh,940215,214482109772,2017-01-10
INDVOTER101679,Aarush Babu,56,Other,9259603450,aarushbabu956268@gmail.com,"H.No. 146, Karnik Zila, Anantapuram 270889",Uttar Pradesh,853269,542753786045,2022-08-24
INDVOTER101697,Keya Baral,22,Male,9807509558,keyabaral957350@outlook.com,"H.No. 428, Bains Nagar, Ulhasnagar-967972",Manipur,731524,225587316003,2016-10-22
INDVOTER101873,Tanmayi Gour,81,Male,9829318766,tanmayigour958581@gmail.com,"57/09, Gokhale, Noida-298851",Telangana,302977,531043358141,2019-03-27
INDVOTER101625,Unni Rama,47,Other,9355108010,unnirama959121@gmail.com,"H.No. 42, Nazareth Ganj, Panchkula-025381",Assam,684462,326758219270,2019-10-19
INDVOTER101938,Amruta Mann,73,Other,9192578910,amrutamann960859@yahoo.com,"293, Madan Road, Allahabad-540401",Manipur,423356,904033062458,2017-09-03
INDVOTER101721,Krishna Bal,20,Other,9958826768,krishnabal961253@gmail.com,"H.No. 94, Bora Path, Kottayam 119373",Haryana,556414,982515904956,2017-05-24
INDVOTER101374,Raghav Nagarajan,39,Other,9250288458,raghavnagarajan962919@outlook.com,"340, Reddy Circle, Howrah 421270",Jharkhand,330829,368346241404,2015-03-04
INDVOTER101911,Qabil Bava,36,Other,9876445776,qabilbava963830@outlook.com,"279, D’Alia Circle, Kirari Suleman Nagar-328896",Odisha,236505,705263809865,2016-09-19
INDVOTER101403,Samarth Sinha,38,Other,9153440860,samarthsinha964296@gmail.com,"47/555, Sur Zila, Gudivada-638276",Assam,671887,179598233538,2018-06-04
INDVOTER100978,Nisha Rattan,19,Male,9712652580,nisharattan965479@outlook.com,"807, Saxena Path, Surat-298089",Meghalaya,133283,343119327259,2021-02-20
INDVOTER101680,Jagrati Virk,72,Male,9584150411,jagrativirk966687@gmail.com,"89, Sangha Path, Kavali-237749",Tamil Nadu,450825,450394688277,2022-04-07
INDVOTER101778,Mekhala Toor,28,Female,9227924047,mekhalatoor967507@yahoo.com,"17/683, Gade, Howrah 844765",Sikkim,521728,731581343526,2016-08-04
INDVOTER101594,Vritti Goel,30,Other,9911434343,vrittigoel968927@gmail.com,"82/949, Wagle Marg, Guna 892061",Uttar Pradesh,731017,841732391416,2021-04-28
INDVOTER101802,Mugdha Singhal,49,Female,9383103201,mugdhasinghal969710@gmail.com,"697, Nazareth, Muzaffarpur 207135",Gujarat,705108,335538278086,2015-03-09
INDVOTER101731,Nakul Mane,61,Male,9516870463,nakulmane970566@gmail.com,"22/967, Raman Path, Vijayanagaram 991546",Uttar Pradesh,219135,266547138312,2019-05-22
INDVOTER101764,Kamala Cheema,28,Female,9008427110,kamalacheema971408@outlook.com,"H.No. 189, Mitra Road, Dewas 673102",Andhra Pradesh,657858,108731758135,2023-09-26
INDVOTER101769,Sathvik Tak,23,Other,9144269792,sathviktak972688@gmail.com,"354, Prasad Circle, Bhubaneswar 782491",Himachal Pradesh,712986,414916281010,2019-01-07
INDVOTER101892,Adya Master,79,Male,9965995983,adyamaster973496@outlook.com,"86, Bal Road, Moradabad-152187",Jharkhand,098165,780037030902,2021-02-08
INDVOTER100995,Ekavir Saxena,37,Female,9464972981,ekavirsaxena974197@yahoo.com,"H.No. 51, Sood Nagar, Jamalpur-271196",Rajasthan,775425,556039202546,2018-11-24
INDVOTER101713,Faqid Iyer,39,Other,9997408772,faqidiyer975663@yahoo.com,"90, Basak Chowk, Nangloi Jat 801634",Andhra Pradesh,667821,039170095818,2015-01-09
INDVOTER101532,Daniel Madan,22,Other,9583717749,danielmadan976791@outlook.com,"H.No. 646, Malhotra Street, Nadiad 990188",Arunachal Pradesh,910429,601922588683,2018-07-05
INDVOTER101066,Hitesh Sidhu,54,Male,9093627389,hiteshsidhu977264@outlook.com,"744, Prabhakar Nagar, Surendranagar Dudhrej-257626",Punjab,945622,130019136448,2021-11-28
INDVOTER101150,Ekaraj Deshpande,30,Other,9967468876,ekarajdeshpande978920@gmail.com,"70, Sheth, Firozabad-666836",Gujarat,861162,031949981608,2022-04-03
INDVOTER101327,Henry Rau,46,Other,9944378897,henryrau97945@gmail.com,"76/01, Yogi Zila, Asansol-088058",Punjab,516731,741618974382,2021-04-16
INDVOTER101937,Chaaya Batta,30,Other,9774840332,chaayabatta980895@gmail.com,"69, Barman Zila, Salem-997642",Himachal Pradesh,957372,365895859905,2019-08-30
INDVOTER101378,Wishi Chada,79,Male,9270649494,wishichada98160@gmail.com,"H.No. 427, Nagar, Ahmednagar-970234",West Bengal,992685,323919133597,2019-07-31
INDVOTER101899,Brinda Singhal,60,Female,9303639579,brindasinghal982637@yahoo.com,"46/31, Chakraborty Ganj, Thanjavur 366113",Manipur,939783,990875837689,2023-01-06
INDVOTER101671,Panini Bahl,62,Male,9675293251,paninibahl983192@yahoo.com,"H.No. 79, Krishnan Nagar, Baranagar 570435",Sikkim,593943,621790351801,2018-06-02
INDVOTER101931,Victor Talwar,26,Other,9921750002,victortalwar984132@outlook.com,"H.No. 28, Varughese Road, Vijayawada-374748",West Bengal,299818,048238499390,2022-10-22
INDVOTER101326,Tamanna Mukherjee,75,Male,9163585326,tamannamukherjee98575@outlook.com,"H.No. 224, Sami Zila, Latur 664788",Kerala,635272,194384432633,2019-10-15
INDVOTER101504,Barkha Barad,34,Female,9528835946,barkhabarad986169@yahoo.com,"12, Raja Marg, Hyderabad-472949",Goa,257225,279816706847,2016-08-23
INDVOTER101491,Ryan Bahri,88,Male,9611791771,ryanbahri987552@gmail.com,"H.No. 517, Sachdev Ganj, Hazaribagh 293461",Punjab,707018,140160188310,2017-06-07
INDVOTER101901,Bhanumati Mukherjee,84,Female,9364642003,bhanumatimukherjee988140@yahoo.com,"H.No. 56, Kapadia Zila, Medininagar-745996",Odisha,666766,572760054650,2015-01-18
INDVOTER101714,Balendra Madan,70,Male,9720937079,balendramadan98918@outlook.com,"10, Grover Path, Tezpur 679029",Haryana,573154,774468360020,2019-06-21
INDVOTER101928,Alexander Agate,42,Female,9945874894,alexanderagate990142@yahoo.com,"04/95, Ravel Marg, Siliguri 399890",Goa,747317,698817035328,2020-03-15
INDVOTER101860,Jason Krishnan,87,Female,9705633602,jasonkrishnan99150@gmail.com,"52, Sehgal Chowk, Gangtok 934799",West Bengal,530390,362326142599,2020-01-07
INDVOTER101646,Noah Hayre,69,Female,9513598827,noahhayre992340@yahoo.com,"13/07, Jain Nagar, Erode 960568",Kerala,662051,643123732873,2019-11-26
INDVOTER101344,Vrishti Sachdeva,28,Other,9530949876,vrishtisachdeva99398@yahoo.com,"H.No. 566, Thakur Street, Chennai 251309",Kerala,060016,652160211224,2022-05-24
INDVOTER101710,Siddharth Cheema,49,Female,9271777619,siddharthcheema994218@gmail.com,"H.No. 823, Shenoy Path, Vasai-Virar-750257",Haryana,563571,044480158651,2020-11-13
INDVOTER101412,Aarini Mallick,67,Female,9929924760,aarinimallick995370@gmail.com,"99, Raj Nagar, Adoni 607709",Sikkim,254007,897412947155,2016-01-12
INDVOTER101966,Karan Palla,60,Male,9108139427,karanpalla996155@outlook.com,"421, Datta, Kurnool-158448",Mizoram,251699,659011655694,2020-01-07
INDVOTER101014,Tristan Sachar,61,Other,9844923244,tristansachar997801@yahoo.com,"30/561, Patil Nagar, Sangli-Miraj & Kupwad 852847",West Bengal,153210,374228256281,2015-03-04
INDVOTER101863,Nathan Butala,58,Other,9746421296,nathanbutala998974@gmail.com,"38, Mann Path, Siliguri-424398",Chhattisgarh,682886,456820612356,2015-01-21
INDVOTER101546,Jagat Baral,45,Female,9309066480,jagatbaral999553@yahoo.com,"74, Das Marg, Raebareli 851751",Assam,206436,154740446295,2015-09-19
INDVOTER101449,Bishakha Kari,27,Male,9876765201,bishakhakari1000590@gmail.com,"449, Lala Nagar, Tadipatri 577130",Goa,014252,373116508784,2015-04-21
INDVOTER101255,Zansi Kumar,40,Other,9628651122,zansikumar1001342@yahoo.com,"174, Mane, Warangal-282429",Meghalaya,375159,890477464682,2015-03-12
INDVOTER101628,Sanya Chaudry,69,Female,9066000609,sanyachaudry100287@outlook.com,"77/357, Hari Street, Tirupati 277574",Haryana,531746,827676687513,2017-08-23
INDVOTER101659,Adya Dixit,34,Other,9068688368,adyadixit1003892@yahoo.com,"H.No. 324, Nath Circle, Delhi 002242",Uttarakhand,060407,354489460775,2019-11-23
INDVOTER101910,Ekta Contractor,88,Male,9947888913,ektacontractor1004873@yahoo.com,"H.No. 690, Sura Circle, Dindigul-308371",Goa,988541,918679582123,2022-08-30
INDVOTER101181,Sai Sarraf,28,Other,9018884771,saisarraf1005343@gmail.com,"55, Cherian Chowk, Madanapalle 195302",Karnataka,695884,937844185640,2018-09-21
INDVOTER101766,Baghyawati Mand,32,Other,9096095420,baghyawatimand1006590@yahoo.com,"53/639, Apte Street, South Dumdum-530821",Arunachal Pradesh,542373,784245964105,2021-09-19
INDVOTER101353,Damyanti Ahluwalia,61,Female,9197056635,damyantiahluwalia1007999@gmail.com,"289, Chakraborty Chowk, Pudukkottai-042494",Kerala,034559,332887250782,2022-12-23
INDVOTER101484,Tanay Sen,74,Female,9418962734,tanaysen100836@outlook.com,"573, Trivedi Zila, Unnao-073743",Haryana,333440,201333782125,2021-07-19
INDVOTER101428,Chaman Chandra,80,Female,9344075652,chamanchandra1009960@gmail.com,"H.No. 77, Chana Circle, Nandyal-965706",West Bengal,306562,719984652343,2023-11-15
INDVOTER101498,Gaurang Narasimhan,43,Male,9371814082,gaurangnarasimhan1010976@yahoo.com,"09/63, Kadakia Road, Baranagar 722026",Jharkhand,621193,859383520703,2022-07-07
INDVOTER101961,Nakul Tripathi,68,Female,9083458616,nakultripathi1011634@outlook.com,"439, Mahal, Nandyal 789345",West Bengal,087187,399099230538,2022-02-17
INDVOTER101970,David Ray,49,Other,9073507553,davidray1012566@outlook.com,"80/90, Desai Chowk, Raurkela Industrial Township-904772",Manipur,842053,108168080473,2018-04-17
INDVOTER101460,Arin Sura,77,Other,9684289258,arinsura1013895@outlook.com,"H.No. 13, Goyal Chowk, Thanjavur 027930",Meghalaya,837575,189873609095,2015-04-15
INDVOTER101471,Ekansh Uppal,75,Other,9251185316,ekanshuppal1014607@yahoo.com,"63/91, Char Ganj, Bhiwandi 686958",Jharkhand,538928,593611314066,2015-10-13
INDVOTER101991,Max Bhatti,30,Male,9827268836,maxbhatti1015863@gmail.com,"H.No. 88, Padmanabhan Street, Thiruvananthapuram-586055",Uttar Pradesh,565401,676049775665,2018-10-16
INDVOTER101475,Kritika Walia,62,Male,9016519835,kritikawalia1016213@outlook.com,"85, Dara Zila, Bhagalpur 227933",Madhya Pradesh,569509,740913631478,2018-08-11
INDVOTER101953,Januja Gera,56,Other,9656371363,janujagera101790@outlook.com,"06/10, Thakur, Vasai-Virar 097352",Arunachal Pradesh,783859,079074989575,2021-10-13
INDVOTER101354,Raksha Guha,63,Male,9704449974,rakshaguha101897@outlook.com,"87/236, Narain Nagar, Kamarhati-107971",Arunachal Pradesh,219272,298329159392,2019-10-06
INDVOTER101597,Ranbir Prashad,42,Other,9901804569,ranbirprashad1019491@gmail.com,"71/77, Rama Ganj, Raebareli-916703",Himachal Pradesh,345490,403236579625,2020-06-02
INDVOTER101747,Nidra Kaul,30,Other,9410219323,nidrakaul1020389@gmail.com,"998, Sarin Path, Meerut 985403",Gujarat,747874,814676699867,2016-07-06
INDVOTER101642,Fiyaz Choudhry,74,Female,9641183791,fiyazchoudhry1021319@gmail.com,"131, Batta Nagar, Nanded 342838",Bihar,825374,019310335430,2018-09-03
INDVOTER101804,Odika Apte,37,Female,9591054413,odikaapte1022253@yahoo.com,"08, Srinivasan Zila, Orai 073470",Odisha,872794,446792159163,2016-10-09
INDVOTER101870,Hemang Gara,75,Male,9216440469,hemanggara1023660@yahoo.com,"442, Grewal Street, Jamalpur-077756",Madhya Pradesh,182411,671211704808,2015-05-16
INDVOTER101388,Meghana Desai,30,Female,9246794418,meghanadesai1024622@gmail.com,"785, Prakash Ganj, Berhampur 706247",Karnataka,722245,169848095513,2019-11-08
INDVOTER101148,Yashasvi Cherian,70,Male,9435736118,yashasvicherian1025915@outlook.com,"844, Sachdeva Street, Jodhpur-641003",Chhattisgarh,565077,279243366943,2019-10-19
INDVOTER101739,Vaishnavi Agarwal,39,Male,9458461931,vaishnaviagarwal102651@gmail.com,"816, Sunder Nagar, Mangalore 813537",Tamil Nadu,144644,741564287176,2023-03-14
INDVOTER101965,Warinder Boase,24,Male,9587590608,warinderboase1027920@outlook.com,"829, Memon Marg, Silchar 654107",Kerala,762393,631588795531,2023-06-30
INDVOTER101821,Wakeeta Varghese,56,Male,9017862746,wakeetavarghese1028645@outlook.com,"H.No. 718, Dalal Ganj, Kamarhati-987275",Assam,385765,530380970243,2023-04-19
INDVOTER101768,Panini Raja,64,Female,9007172262,paniniraja1029214@yahoo.com,"29/698, Agrawal Zila, Bhopal-077478",Punjab,378932,644775865046,2021-03-07
INDVOTER101952,Mekhala Zacharia,76,Female,9525141600,mekhalazacharia1030821@gmail.com,"H.No. 419, Walla, Sambhal-286236",Goa,124776,777713988464,2017-10-19
INDVOTER101920,Rehaan Oza,75,Female,9665749024,rehaanoza1031394@outlook.com,"H.No. 430, Shanker Road, Thrissur-994856",Manipur,538606,549192905491,2017-01-17
INDVOTER101808,Leena Munshi,60,Female,9374781093,leenamunshi1032643@outlook.com,"449, Choudhary Ganj, South Dumdum-738782",Goa,840649,787759780673,2015-11-26
INDVOTER101370,Yash Lad,46,Male,9798298886,yashlad1033331@yahoo.com,"05, Shan Road, Bharatpur 808015",Andhra Pradesh,740766,797845729650,2018-01-03
INDVOTER101969,Yoshita Shankar,63,Female,9549771856,yoshitashankar1034462@yahoo.com,"H.No. 55, Grover Zila, Vadodara 990828",Odisha,011194,608520429452,2016-06-29
INDVOTER101515,Rohan Patil,70,Female,9615471702,rohanpatil1035865@outlook.com,"60/87, Garde, Patna-490730",Tamil Nadu,816930,317886149911,2023-09-13
INDVOTER101676,Garima Seth,45,Male,9339730894,garimaseth1036541@outlook.com,"H.No. 392, Kurian Path, Etawah 554449",West Bengal,824737,809523007672,2021-02-04
INDVOTER101125,Brijesh Divan,52,Other,9848681323,brijeshdivan1037712@outlook.com,"H.No. 641, Babu Street, Sirsa 511736",Chhattisgarh,273169,176463337198,2021-09-24
INDVOTER101192,Noah Saxena,87,Male,9415783216,noahsaxena1038250@yahoo.com,"26, Narayanan Chowk, Giridih-973915",Maharashtra,455736,024319869314,2017-01-28
INDVOTER101982,Michael Kala,20,Other,9458529112,michaelkala1039123@outlook.com,"H.No. 63, Palla Ganj, Surendranagar Dudhrej 439008",Himachal Pradesh,178717,793422816258,2018-03-06
INDVOTER101995,Megha Kakar,67,Other,9884736994,meghakakar1040919@outlook.com,"458, Bhavsar Circle, Aligarh 118178",Haryana,103237,876944864486,2018-10-09
INDVOTER101502,Sneha Mandal,57,Female,9495592823,snehamandal104159@outlook.com,"82/92, Chauhan Ganj, Ballia 502973",Telangana,254813,542472359932,2017-07-09
INDVOTER101810,Lakshmi Swaminathan,77,Male,9199453388,lakshmiswaminathan1042567@outlook.com,"H.No. 87, Purohit Marg, Serampore 258241",Manipur,166055,451160468702,2023-02-15
INDVOTER102021,Mason Ahluwalia,44,Male,9140171776,masonahluwalia1043750@gmail.com,"H.No. 35, Guha Circle, Ramgarh 265719",Meghalaya,102253,470737994526,2016-03-28
INDVOTER101409,Atharv Suri,86,Female,9254412546,atharvsuri1044106@outlook.com,"H.No. 29, Anand Chowk, Belgaum-028714",Jharkhand,434217,104611951843,2019-05-31
INDVOTER101457,Yadavi Sinha,87,Female,9497743814,yadavisinha1045119@gmail.com,"H.No. 11, Bora, Ulhasnagar 867200",Uttar Pradesh,128252,400468676831,2023-04-23
INDVOTER101835,Tripti Doshi,43,Female,9812635488,triptidoshi1046544@outlook.com,"H.No. 928, Sachdeva Road, Patna 233246",Jharkhand,189988,071128427838,2022-10-20
INDVOTER101273,Gavin Dhar,51,Male,9955953574,gavindhar1047261@gmail.com,"76, Krishnan Road, Vellore 562532",Haryana,799087,638822411603,2015-10-05
INDVOTER101638,Faraj Sidhu,68,Other,9210304621,farajsidhu104811@yahoo.com,"17, Chadha Zila, Aurangabad-582353",Jharkhand,908763,614764131181,2022-10-18
INDVOTER101825,Joshua Oza,53,Male,9685739998,joshuaoza1049842@yahoo.com,"73/60, Narang, Darbhanga 991199",Nagaland,482532,491692036926,2023-06-14
INDVOTER101706,Aahana Walia,78,Female,9497667450,aahanawalia1050358@outlook.com,"17, Sani Marg, Vijayawada 104746",Manipur,410436,244651069110,2018-12-03
INDVOTER101355,Xiti Gade,76,Other,9488023126,xitigade1051244@gmail.com,"210, Chauhan Marg, Jalgaon 847737",Manipur,766561,044197466589,2023-01-21
INDVOTER101921,Balvan Sankar,44,Other,9181717078,balvansankar1052299@outlook.com,"H.No. 648, Krish Nagar, Mango 910634",Tripura,309862,153255165219,2019-02-12
INDVOTER101849,Ekanta Bava,34,Other,9961433649,ekantabava1053591@gmail.com,"71, Kibe Nagar, Jehanabad-439499",Tamil Nadu,442680,792985203676,2015-02-19
INDVOTER101631,Mason Patel,49,Other,9655676924,masonpatel1054512@outlook.com,"74/311, Yohannan Marg, Chandigarh 572528",Himachal Pradesh,679978,212576696566,2022-09-27
INDVOTER101948,Parth Sekhon,87,Male,9880439574,parthsekhon1055845@outlook.com,"454, Reddy Ganj, Bhilai 757579",Odisha,644561,320210515394,2018-01-12
INDVOTER101682,Manya Kapadia,25,Male,9521851271,manyakapadia1056830@outlook.com,"67, Gulati Ganj, Chennai 978184",Kerala,203909,799336522980,2022-09-12
INDVOTER101929,Orinder Kalla,48,Female,9190550233,orinderkalla1057843@outlook.com,"20/94, Tara Circle, Nagpur-825582",Meghalaya,852497,651453923375,2022-07-06
INDVOTER101861,Alka Madan,41,Male,9713798290,alkamadan1058224@outlook.com,"H.No. 90, Dar Street, Mahbubnagar 640242",Manipur,540345,551223093681,2016-10-05
INDVOTER101801,Raksha Tak,37,Other,9177050985,rakshatak1059599@outlook.com,"50/62, Yohannan Street, Bettiah 317122",Punjab,903411,071235071044,2016-06-24
INDVOTER101598,Jairaj Mohanty,82,Other,9696670738,jairajmohanty1060306@gmail.com,"95/820, Soni Chowk, Amroha 208160",Jharkhand,022635,702927218613,2018-05-28
INDVOTER101637,Shaurya Chowdhury,31,Female,9471716590,shauryachowdhury1061963@yahoo.com,"29/044, Swaminathan Marg, Srikakulam-714269",Rajasthan,239669,798919860372,2022-10-23
INDVOTER101486,Arjun Thakur,50,Female,9990455625,arjunthakur1062490@yahoo.com,"78/83, Raghavan Chowk, Raebareli-351921",Kerala,240677,482340742838,2021-09-17
INDVOTER101818,Darsh Bali,42,Female,9041503665,darshbali1063798@outlook.com,"85, Dass Chowk, Kadapa-919002",Mizoram,694066,365442733297,2018-08-17
